,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 Node A (ppm),bypass_start,closest_start_time,experiment_name
418,2024-09-27 18:41:52,3.07,56.5,42.6,No Reading,On,1,11.982969406359597,11.431870292728549,-0.039,11.497,1.614,3045.349,0.46,190.953,11.497,0.991,3.906,11.5913,8.8935,1.3173,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,126.1,N2,Setpoint,20.0,N2,Setpoint,20.0,17.7,Air,Air,200.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.7,54.71666666666667,0.9119444444444444,8.8,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
419,2024-09-27 18:42:02,3.07,56.4,42.6,No Reading,On,1,11.982110661551642,11.373262099937685,-0.029,11.025,1.189,3123.22,0.543,190.953,11.025,0.991,3.912,11.6143,8.3036,1.2934,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,125.8,N2,Setpoint,20.0,N2,Setpoint,20.0,21.9,Air,Air,200.8,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.7,54.88333333333334,0.9147222222222223,8.719999999999999,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
420,2024-09-27 18:42:12,3.07,56.5,42.6,No Reading,On,1,12.016668878527991,11.38094375401528,-0.048,10.778,1.808,3156.701,0.527,190.953,10.778,0.991,3.917,11.6179,9.1486,1.2584,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,126.0,N2,Setpoint,20.0,N2,Setpoint,20.0,17.1,Air,Air,200.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.7,55.05,0.9175,8.8,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
421,2024-09-27 18:42:22,3.07,56.3,42.6,No Reading,On,1,12.028776446470314,11.463451623110489,-0.072,12.021,1.212,3110.732,0.457,190.953,12.021,0.991,3.922,11.6266,8.4436,1.2327,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,125.9,N2,Setpoint,20.0,N2,Setpoint,20.0,27.5,Air,Air,200.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.7,55.21666666666667,0.9202777777777779,8.639999999999997,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
422,2024-09-27 18:42:32,3.07,56.4,42.6,No Reading,On,1,11.987759196634466,11.597645345824246,-0.072,12.021,1.212,3110.732,0.457,190.953,12.021,0.991,3.922,11.6267,8.0609,1.2119,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,126.3,N2,Setpoint,20.0,N2,Setpoint,20.0,19.4,Air,Air,200.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.69,55.38333333333334,0.9230555555555556,8.719999999999999,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
423,2024-09-27 18:42:42,3.07,56.5,42.6,No Reading,On,1,12.02813937737613,11.606542977485198,-0.053,12.405,0.792,3075.91,0.531,190.953,12.405,0.991,3.926,11.6386,7.963,1.1851,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,126.0,N2,Setpoint,20.0,N2,Setpoint,20.0,19.8,Air,Air,200.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.7,55.55,0.9258333333333333,8.8,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
424,2024-09-27 18:42:52,3.07,56.5,42.6,No Reading,On,1,12.081472322469983,11.54478055231561,0.011,11.477,0.791,3095.519,0.445,190.953,11.477,0.991,3.93,11.6411,8.3353,1.1686,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,126.1,N2,Setpoint,20.0,N2,Setpoint,20.0,19.5,Air,Air,200.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.69,55.71666666666667,0.9286111111111112,8.8,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
425,2024-09-27 18:43:02,3.07,56.4,42.6,No Reading,On,1,12.120274478460342,11.412245083281494,-0.059,11.127,0.682,3151.532,0.577,190.953,11.127,0.991,3.934,11.648,8.9369,1.1523,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,125.9,N2,Setpoint,20.0,N2,Setpoint,20.0,19.8,Air,Air,200.7,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.69,55.88333333333334,0.931388888888889,8.719999999999999,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
426,2024-09-27 18:43:12,3.07,56.5,42.6,No Reading,On,1,12.13652587065607,11.273818962521428,-0.096,9.686,1.475,3183.29,0.473,190.953,9.686,0.991,3.937,11.6435,9.3563,1.1319,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,126.0,N2,Setpoint,20.0,N2,Setpoint,20.0,19.2,Air,Air,200.7,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.69,56.05,0.9341666666666666,8.8,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
427,2024-09-27 18:43:22,3.07,56.4,42.6,No Reading,On,1,12.130216068567867,11.259984616253702,-0.096,9.686,1.475,3183.29,0.473,190.953,9.686,0.991,3.937,11.6601,12.4386,1.11,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,128.0,0.4,Setpoint,128.0,126.3,N2,Setpoint,20.0,N2,Setpoint,20.0,26.2,Air,Air,200.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,5.68,56.21666666666667,0.9369444444444445,8.719999999999999,49.2,25.35,09-27-24 Humidity Sweep (10-60%)
746,2024-09-27 19:36:37,3.16,56.0,42.7,No Reading,On,1,11.477916483443709,10.325795590650564,0.019,10.925,3.158,98.331,0.471,190.984,10.925,0.991,3.598,11.7766,6.9029,2.0682,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.0,N2,Setpoint,40.0,N2,Setpoint,40.0,42.1,Air,Air,202.2,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,109.46666666666667,1.8244444444444445,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
747,2024-09-27 19:36:47,3.16,56.0,42.6,No Reading,On,1,11.515817697935057,10.313829680049128,-0.015,9.794,4.033,159.364,0.508,190.984,9.794,0.991,3.605,11.7998,7.4289,2.0672,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.2,N2,Setpoint,40.0,N2,Setpoint,40.0,44.4,Air,Air,202.0,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.06,109.63333333333334,1.8272222222222223,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
748,2024-09-27 19:36:57,3.16,56.0,42.6,No Reading,On,1,11.535496322945072,10.157600214647449,-0.07,10.708,3.303,164.95,0.424,190.984,10.708,0.991,3.613,11.8085,7.367,2.0654,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.1,N2,Setpoint,40.0,N2,Setpoint,40.0,40.1,Air,Air,201.9,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,109.8,1.8299999999999998,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
749,2024-09-27 19:37:07,3.16,56.0,42.6,No Reading,On,1,11.538241362828408,9.99535103414672,-0.024,9.028,3.4,233.502,0.545,190.984,9.028,0.991,3.623,11.8205,8.3208,2.0621,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.3,N2,Setpoint,40.0,N2,Setpoint,40.0,40.7,Air,Air,201.9,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,109.96666666666667,1.8327777777777778,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
750,2024-09-27 19:37:17,3.16,56.0,42.6,No Reading,On,1,11.531126479971945,9.973685542939526,-0.121,10.427,3.74,558.979,0.891,190.984,10.427,0.991,3.634,11.8339,7.1941,2.0608,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.0,N2,Setpoint,40.0,N2,Setpoint,40.0,39.4,Air,Air,201.8,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,110.13333333333334,1.8355555555555556,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
751,2024-09-27 19:37:27,3.16,56.0,42.6,No Reading,On,1,11.533741037328554,10.112515811019327,-0.121,10.427,3.74,558.979,0.891,190.984,10.427,0.991,3.634,11.8427,7.15,2.0589,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.3,N2,Setpoint,40.0,N2,Setpoint,40.0,45.2,Air,Air,201.7,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.07,110.3,1.8383333333333334,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
752,2024-09-27 19:37:37,3.16,56.0,42.6,No Reading,On,1,11.512788836890481,10.312332712883627,-0.045,11.614,3.678,639.707,0.703,190.984,11.614,0.991,3.647,11.8455,7.6782,2.0601,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.1,N2,Setpoint,40.0,N2,Setpoint,40.0,36.9,Air,Air,201.6,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.06,110.46666666666667,1.8411111111111111,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
753,2024-09-27 19:37:47,3.16,55.9,42.7,No Reading,On,1,11.475713068304094,10.379790551345028,-0.083,12.398,4.159,668.931,0.74,190.984,12.398,0.991,3.66,11.8489,7.2602,2.0579,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.0,N2,Setpoint,40.0,N2,Setpoint,40.0,45.6,Air,Air,201.5,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,110.63333333333334,1.843888888888889,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
754,2024-09-27 19:37:57,3.16,55.9,42.6,No Reading,On,1,11.442519106591865,10.35734035515038,-0.1,10.025,3.83,643.22,0.79,190.984,10.025,0.991,3.674,11.8368,7.7404,2.0559,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.1,N2,Setpoint,40.0,N2,Setpoint,40.0,40.5,Air,Air,201.4,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,110.8,1.8466666666666667,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
755,2024-09-27 19:38:07,3.16,55.9,42.7,No Reading,On,1,11.451944071528752,10.476170026336295,-0.1,10.025,3.83,643.22,0.79,190.984,10.025,0.991,3.674,11.8487,8.7799,2.0515,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.2,N2,Setpoint,40.0,N2,Setpoint,40.0,46.9,Air,Air,201.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.06,110.96666666666667,1.8494444444444444,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
756,2024-09-27 19:38:17,3.16,56.0,42.7,No Reading,On,1,11.411427100342786,10.524351745403553,-0.065,11.097,3.758,751.649,0.864,190.984,11.097,0.991,3.689,11.8479,7.9919,2.0513,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.0,N2,Setpoint,40.0,N2,Setpoint,40.0,39.9,Air,Air,201.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.06,111.13333333333334,1.8522222222222224,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
757,2024-09-27 19:38:27,3.16,55.8,42.6,No Reading,On,1,11.395008542839323,10.437918506041942,-0.083,9.376,1.511,994.677,0.714,190.984,9.376,0.991,3.702,11.8397,7.9134,2.0445,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.1,N2,Setpoint,40.0,N2,Setpoint,40.0,46.9,Air,Air,201.1,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,111.3,1.855,8.239999999999997,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
758,2024-09-27 19:38:37,3.16,55.9,42.7,No Reading,On,1,11.384237928371006,10.423706353234607,-0.086,8.996,2.767,1185.902,0.883,190.984,8.996,0.991,3.715,11.8406,8.3565,2.0411,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.0,N2,Setpoint,40.0,N2,Setpoint,40.0,35.4,Air,Air,200.9,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,111.46666666666667,1.8577777777777778,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
759,2024-09-27 19:38:47,3.16,55.9,42.7,No Reading,On,1,11.365046869693902,10.593946656281641,-0.086,8.996,2.767,1185.902,0.883,190.984,8.996,0.991,3.715,11.8323,7.9264,2.0359,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.0,N2,Setpoint,40.0,N2,Setpoint,40.0,44.6,Air,Air,200.8,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,111.63333333333334,1.8605555555555557,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
760,2024-09-27 19:38:57,3.16,55.7,42.7,No Reading,On,1,11.369228659552924,10.527696948360465,-0.068,12.342,2.444,1317.792,0.96,190.984,12.342,0.991,3.731,11.8355,8.7871,2.0305,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.3,N2,Setpoint,40.0,N2,Setpoint,40.0,44.8,Air,Air,200.7,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.06,111.8,1.8633333333333333,8.160000000000004,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
761,2024-09-27 19:39:07,3.16,55.8,42.6,No Reading,On,1,11.402625814297965,10.618166178841506,-0.089,9.857,1.905,1430.65,0.805,190.984,9.857,0.991,3.747,11.8397,8.3619,2.0117,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,105.9,N2,Setpoint,40.0,N2,Setpoint,40.0,37.2,Air,Air,200.7,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.06,111.96666666666667,1.866111111111111,8.239999999999997,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
762,2024-09-27 19:39:17,3.16,55.8,42.7,No Reading,On,1,11.470187158391145,10.661411802712605,-0.021,10.62,1.551,1582.675,0.961,190.984,10.62,0.991,3.762,11.8439,8.2059,1.9972,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,105.9,N2,Setpoint,40.0,N2,Setpoint,40.0,40.0,Air,Air,200.5,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.06,112.13333333333334,1.868888888888889,8.239999999999997,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
763,2024-09-27 19:39:27,3.16,55.9,42.6,No Reading,On,1,11.565199033644861,10.60439977258567,0.013,10.099,2.782,2177.956,0.809,190.984,10.099,0.991,3.777,11.841,8.7493,1.9761,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.0,N2,Setpoint,40.0,N2,Setpoint,40.0,34.7,Air,Air,200.5,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,112.3,1.8716666666666666,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
764,2024-09-27 19:39:37,3.16,55.9,42.6,No Reading,On,1,11.670991089719626,10.456615504672897,0.013,10.099,2.782,2177.956,0.809,190.984,10.099,0.991,3.777,11.8569,8.1494,1.9447,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,105.8,N2,Setpoint,40.0,N2,Setpoint,40.0,35.5,Air,Air,200.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,112.46666666666667,1.8744444444444446,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
765,2024-09-27 19:39:47,3.16,55.9,42.7,No Reading,On,1,11.722862580786026,10.424314549594511,-0.07,9.716,1.571,2350.565,0.802,190.984,9.716,0.991,3.79,11.8575,7.5916,1.9188,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.1,N2,Setpoint,40.0,N2,Setpoint,40.0,39.8,Air,Air,200.4,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,112.63333333333334,1.8772222222222223,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
766,2024-09-27 19:39:57,3.16,55.9,42.7,No Reading,On,1,11.788025414244526,10.473979016208213,-0.071,12.024,2.291,2429.173,0.718,190.984,12.024,0.991,3.8,11.8681,8.4848,1.9024,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,105.9,N2,Setpoint,40.0,N2,Setpoint,40.0,35.6,Air,Air,200.3,Setpoint,6.0,Setpoint,6.0,6.0,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.05,112.8,1.88,8.319999999999999,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
767,2024-09-27 19:40:07,3.16,56.0,42.6,No Reading,On,1,11.835779443518229,10.5112758769866,-0.11,11.114,2.488,2539.182,0.667,190.984,11.114,0.991,3.81,11.8787,8.4224,1.8465,N2,Setpoint,6.0,N2,Setpoint,6.0,6.0,N2,Closed,0.0,N2,Closed,0.0,0.0,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Setpoint,108.0,0.4,Setpoint,108.0,106.0,N2,Setpoint,40.0,N2,Setpoint,40.0,39.1,Air,Air,200.3,Setpoint,6.0,Setpoint,6.0,5.9,0,Picarro,Picarro,1000ppm or 5%,1000ppm or 5%,No Bubbler,No Bubbler,17.06,112.96666666666667,1.8827777777777779,8.4,109.46666666666667,85.47,09-27-24 Humidity Sweep (10-60%)
