,Timestamp,Light Power Meter: Irradiance (mW/cm2),Cl2 LabJack: Cl2 Node A (mV),Cl2 LabJack: Cl2 Node B (mV),Reactor TC: Temperature,UV Light: Status Selection,UV Light: Actual Status,FTIR: CH4 (ppm),FTIR: CO2 (ppm),FTIR: H2O (%),FTIR: CO (ppm),FTIR: HCL (ppm),FTIR: CH2O (ppm),FTIR: CH2O2 (ppm),FTIR: CH3Cl (ppm),FTIR: NO (ppm),FTIR: NH3 (ppm),FTIR: Toluene (ppm),Picarro: CH4 (ppm),Picarro: CO2 (ppm),Picarro: H2O (vol %),Methane MFC: Gas Selection,Methane MFC: Mode Selection,Methane MFC: Setpoint Entry,Methane MFC: Device Gas,Methane MFC: Device Mode,Methane MFC: Device Setpoint,Methane MFC: Actual Flow,LF N2 MFC: Gas Selection,LF N2 MFC: Mode Selection,LF N2 MFC: Setpoint Entry,LF N2 MFC: Device Gas,LF N2 MFC: Device Mode,LF N2 MFC: Device Setpoint,LF N2 MFC: Actual Flow,O2 MFC: Gas Selection,O2 MFC: Mode Selection,O2 MFC: Setpoint Entry,O2 MFC: Device Gas,O2 MFC: Device Mode,O2 MFC: Device Setpoint,O2 MFC: Actual Flow,HF N2 MFC: Scale Factor Entry,HF N2 MFC: Mode Selection,HF N2 MFC: Setpoint Entry,HF N2 MFC: Device Scale Factor,HF N2 MFC: Device Mode,HF N2 MFC: Device Setpoint,HF N2 MFC: Actual Flow,Humid N2 MFC: Gas Selection,Humid N2 MFC: Mode Selection,Humid N2 MFC: Setpoint Entry,Humid N2 MFC: Device Gas,Humid N2 MFC: Device Mode,Humid N2 MFC: Device Setpoint,Humid N2 MFC: Actual Flow,MFM: Gas Selection,MFM: Device Gas,MFM: Actual Flow,Cl2 MFC: Mode Selection,Cl2 MFC: Setpoint Entry,Cl2 MFC: Device Mode,Cl2 MFC: Device Setpoint,Cl2 MFC: Actual Flow,Cl2 MFC: Zero Offset (sccm),Picarro Bypass Valve: Position Selection,Picarro Bypass Valve: Actual Position,Tank Selector Valve: Position Selection,Tank Selector Valve: Actual Position,Bubbler Bypass Valve: Position Selection,Bubbler Bypass Valve: Actual Position,Humidity Probe: Rel. Humidity (%),Minutes,Hours,Cl2 LabJack: Cl2 reading minus zero (mV),Selected: CH4 (ppm),bypass_start,closest_start_time,experiment_name
2345,2025-01-31 23:56:25,0.0,46.3,43.3,No Reading,On,1,0.40942159469992206,424.58582036710834,0.065,0.7728755455962588,4.45,-0.04786234294621977,0.525,190.902,427.251,1.008,3.011,1.4536,427.5325,1.3816,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.6,N2,Setpoint,101.3,N2,Setpoint,101.0,103.1,Air,Air,215.2,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,41.01666666666665,0.6836111111111108,3.299999999999997,1.4536,26.333333333333314,0.0,01-31-25 Realistic AMR
2346,2025-01-31 23:56:35,0.0,46.3,43.3,No Reading,On,1,0.3711400151928321,424.66995884846125,0.035,0.7765392656797818,3.557,-0.05082405687573041,0.439,190.902,426.506,1.008,3.012,1.4537,427.8729,1.376,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,98.0,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,41.18333333333334,0.6863888888888889,3.299999999999997,1.4537,26.333333333333314,0.0,01-31-25 Realistic AMR
2347,2025-01-31 23:56:45,0.0,46.4,43.2,No Reading,On,1,0.3508849739413681,424.74146132356134,0.029,0.7746162155266014,3.877,-0.047781985884907674,0.584,190.902,426.682,1.008,3.013,1.4528,427.7782,1.3707,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,99.5,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.48,41.35000000000002,0.689166666666667,3.3999999999999986,1.4528,26.333333333333314,0.0,01-31-25 Realistic AMR
2348,2025-01-31 23:56:55,0.0,46.3,43.1,No Reading,On,1,0.35285872353263853,424.8154463053836,0.086,0.7733564698691325,3.233,-0.03146167996238536,0.501,190.911,427.197,1.008,3.014,1.453,427.4992,1.3642,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,104.3,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,41.51666666666665,0.6919444444444441,3.299999999999997,1.453,26.333333333333314,0.0,01-31-25 Realistic AMR
2349,2025-01-31 23:57:05,0.0,46.3,43.2,No Reading,On,1,0.41204138946791,425.0760685136745,0.086,0.7669337757229057,3.233,-0.038418031345505865,0.501,190.911,427.197,1.008,3.014,1.4531,428.0928,1.359,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,101.5,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.48,41.68333333333334,0.6947222222222222,3.299999999999997,1.4531,26.333333333333314,0.0,01-31-25 Realistic AMR
2350,2025-01-31 23:57:15,0.0,46.2,43.2,No Reading,On,1,0.45464858180118417,425.2696620900592,0.036,0.7840795786849486,2.857,-0.04113915923963851,0.477,190.978,430.086,1.008,3.015,1.4535,428.2602,1.3537,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.9,N2,Setpoint,101.3,N2,Setpoint,101.0,98.5,Air,Air,215.0,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,41.85000000000002,0.6975000000000003,3.200000000000003,1.4535,26.333333333333314,0.0,01-31-25 Realistic AMR
2351,2025-01-31 23:57:25,0.0,46.2,43.3,No Reading,On,1,0.4964743671241423,425.336838536806,-0.006,0.785439366812227,3.902,-0.03364064535246408,0.49,190.978,427.679,1.008,3.017,1.4524,428.3989,1.3437,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,100.4,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,42.01666666666665,0.7002777777777776,3.200000000000003,1.4524,26.333333333333314,0.0,01-31-25 Realistic AMR
2352,2025-01-31 23:57:35,0.0,46.3,43.3,No Reading,On,1,0.5308936890101326,425.3677496742011,0.048,0.7718984645362432,3.249,-0.02104318939984412,0.516,190.978,426.449,1.008,3.018,1.4525,427.7823,1.3377,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,100.9,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.48,42.18333333333334,0.7030555555555557,3.299999999999997,1.4525,26.333333333333314,0.0,01-31-25 Realistic AMR
2353,2025-01-31 23:57:45,0.0,46.3,43.3,No Reading,On,1,0.5353044450506625,425.58313237100543,0.048,0.7692523226812159,3.249,-0.017559946999220588,0.516,190.978,426.449,1.008,3.018,1.4527,428.0485,1.3315,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,98.3,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.47,42.35000000000002,0.7058333333333338,3.299999999999997,1.4527,26.333333333333314,0.0,01-31-25 Realistic AMR
2354,2025-01-31 23:57:55,0.0,46.3,43.3,No Reading,On,1,0.6010939015269554,425.7623925179184,-0.007,0.7841024228731692,3.465,-0.00820892957307573,0.508,191.022,427.668,1.008,3.019,1.4523,428.3605,1.3267,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,102.6,Air,Air,215.0,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,42.51666666666665,0.7086111111111109,3.299999999999997,1.4523,26.333333333333314,0.0,01-31-25 Realistic AMR
2355,2025-01-31 23:58:05,0.0,46.3,43.2,No Reading,On,1,0.595470623518403,425.833116246257,-0.06,0.7889103994073613,3.835,-0.002632908140985657,0.416,191.054,426.65,1.008,3.02,1.4528,428.1476,1.3251,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,103.1,Air,Air,215.0,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.48,42.68333333333334,0.711388888888889,3.299999999999997,1.4528,26.333333333333314,0.0,01-31-25 Realistic AMR
2356,2025-01-31 23:58:15,0.0,46.3,43.3,No Reading,On,1,0.570406398877718,425.8414301670174,-0.062,0.7949203489985193,3.788,0.004515007715688579,0.489,191.054,427.288,1.008,3.021,1.4521,427.9823,1.3258,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,100.0,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,42.85000000000002,0.7141666666666671,3.299999999999997,1.4521,26.333333333333314,0.0,01-31-25 Realistic AMR
2357,2025-01-31 23:58:25,0.0,46.3,43.3,No Reading,On,1,0.5714407858308086,425.8313462036821,-0.078,0.8048274772780238,3.961,0.014190288743882562,0.554,191.054,427.115,1.008,3.022,1.4526,427.9035,1.3252,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,99.7,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,43.01666666666665,0.7169444444444442,3.299999999999997,1.4526,26.333333333333314,0.0,01-31-25 Realistic AMR
2358,2025-01-31 23:58:35,0.0,46.4,43.2,No Reading,On,1,0.6044245502990756,425.8255379227841,-0.078,0.7753743583469277,3.961,0.004625307775965204,0.554,191.054,427.115,1.008,3.022,1.4516,428.0586,1.3236,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.9,N2,Setpoint,101.3,N2,Setpoint,101.0,97.3,Air,Air,215.0,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,43.18333333333334,0.7197222222222223,3.3999999999999986,1.4516,26.333333333333314,0.0,01-31-25 Realistic AMR
2359,2025-01-31 23:58:45,0.0,46.3,43.2,No Reading,On,1,0.6258100301892695,425.7650601475051,0.017,0.7674415864226498,3.573,0.010112457062412039,0.501,191.054,426.431,1.008,3.023,1.4518,427.9803,1.3226,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.9,N2,Setpoint,101.3,N2,Setpoint,101.0,101.4,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,43.35000000000002,0.7225000000000004,3.299999999999997,1.4518,26.333333333333314,0.0,01-31-25 Realistic AMR
2360,2025-01-31 23:58:55,0.0,46.4,43.3,No Reading,On,1,0.6781007708495713,425.6598768207327,0.086,0.7695781714731099,4.265,0.012455212782540914,0.484,191.054,425.766,1.008,3.024,1.4511,428.1567,1.3202,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,6.1,N2,Setpoint,101.3,N2,Setpoint,101.0,97.3,Air,Air,215.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,43.51666666666665,0.7252777777777776,3.3999999999999986,1.4511,26.333333333333314,0.0,01-31-25 Realistic AMR
2361,2025-01-31 23:59:05,0.0,46.3,43.2,No Reading,On,1,0.7400560387971331,425.4877859862886,0.021,0.7717629978186351,3.766,0.013648602835774404,0.467,191.054,425.498,1.008,3.025,1.4521,428.6378,1.318,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,99.8,Air,Air,215.0,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.48,43.68333333333334,0.7280555555555556,3.299999999999997,1.4521,26.333333333333314,0.0,01-31-25 Realistic AMR
2803,2025-02-01 01:12:48,0.0,46.7,43.3,No Reading,On,1,-0.4702478090413095,421.8717731153546,0.124,0.9107786477007015,5.232,-0.7351345650818395,0.462,190.978,424.679,1.007,2.812,1.3965,421.1803,1.9204,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,101.3,N2,Setpoint,101.0,98.6,Air,Air,217.4,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,117.39999999999998,1.9566666666666663,3.700000000000003,1.3965,117.39999999999998,88.22,01-31-25 Realistic AMR
2804,2025-02-01 01:12:58,0.0,46.7,43.3,No Reading,On,1,-0.4096900035060382,422.3125117218543,0.038,0.9115860915465523,4.832,-0.7380482060771328,0.557,191.028,423.771,1.007,2.813,1.3962,422.3027,1.9183,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,104.8,Air,Air,217.3,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,117.56666666666666,1.9594444444444443,3.700000000000003,1.3962,117.39999999999998,88.22,01-31-25 Realistic AMR
2805,2025-02-01 01:13:08,0.0,46.4,43.3,No Reading,On,1,-0.4064137645224172,422.46775927836256,0.094,0.9117623064327486,4.039,-0.7432115910331384,0.564,191.054,426.686,1.007,2.813,1.3966,422.8159,1.918,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,102.9,Air,Air,217.3,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,117.73333333333335,1.9622222222222225,3.3999999999999986,1.3966,117.39999999999998,88.22,01-31-25 Realistic AMR
2806,2025-02-01 01:13:18,0.0,46.6,43.3,No Reading,On,1,-0.43876325153948087,422.5185304980123,0.054,0.9095574585704264,5.13,-0.7495055626315379,0.586,191.054,423.77,1.007,2.814,1.3953,422.4622,1.9186,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.6,N2,Setpoint,101.3,N2,Setpoint,101.0,104.2,Air,Air,217.3,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,117.89999999999998,1.9649999999999996,3.6000000000000014,1.3953,117.39999999999998,88.22,01-31-25 Realistic AMR
2807,2025-02-01 01:13:28,0.0,46.7,43.2,No Reading,On,1,-0.472030896930508,422.63994348192585,0.098,0.9033251364132129,3.6,-0.7560264019943908,0.594,191.054,426.778,1.007,2.816,1.3966,423.1975,1.9175,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.6,N2,Setpoint,101.3,N2,Setpoint,101.0,100.7,Air,Air,217.3,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,118.06666666666666,1.9677777777777776,3.700000000000003,1.3966,117.39999999999998,88.22,01-31-25 Realistic AMR
2808,2025-02-01 01:13:38,0.0,46.6,43.3,No Reading,On,1,-0.4725178087410408,422.64709991695236,0.098,0.8902392841227798,3.6,-0.767029829853537,0.594,191.054,426.778,1.007,2.816,1.3959,423.139,1.9219,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,104.2,Air,Air,217.2,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,118.23333333333335,1.9705555555555558,3.6000000000000014,1.3959,117.39999999999998,88.22,01-31-25 Realistic AMR
2809,2025-02-01 01:13:48,0.0,46.7,43.3,No Reading,On,1,-0.451772786338116,422.9278224790237,0.015,0.8825663021678104,4.06,-0.7653441924516531,0.495,191.054,423.079,1.007,2.816,1.3962,423.6091,1.9253,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,103.3,Air,Air,217.1,Setpoint,19.0,Setpoint,18.9,19.1,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,118.39999999999998,1.973333333333333,3.700000000000003,1.3962,117.39999999999998,88.22,01-31-25 Realistic AMR
2810,2025-02-01 01:13:58,0.0,46.6,43.3,No Reading,On,1,-0.461350092517537,423.2749390468433,0.009,0.867529873421668,4.603,-0.7569047897116135,0.595,191.054,427.57,1.007,2.818,1.3956,424.0245,1.9257,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,104.7,Air,Air,217.2,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,118.56666666666666,1.9761111111111112,3.6000000000000014,1.3956,117.39999999999998,88.22,01-31-25 Realistic AMR
2811,2025-02-01 01:14:08,0.0,46.6,43.2,No Reading,On,1,-0.5075445600654409,423.6116673942817,0.108,0.8485681591617327,5.876,-0.748885560766594,0.554,191.054,426.758,1.007,2.819,1.3958,424.0546,1.9267,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,99.7,Air,Air,217.2,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,118.73333333333335,1.9788888888888891,3.6000000000000014,1.3958,117.39999999999998,88.22,01-31-25 Realistic AMR
2812,2025-02-01 01:14:18,0.0,46.7,43.3,No Reading,On,1,-0.5669111851822998,423.9155837233562,0.108,0.8423956755219695,5.876,-0.7528945978497974,0.554,191.054,426.758,1.007,2.819,1.3953,423.1688,1.9286,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.7,N2,Setpoint,101.3,N2,Setpoint,101.0,101.9,Air,Air,217.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,118.89999999999998,1.9816666666666662,3.700000000000003,1.3953,117.39999999999998,88.22,01-31-25 Realistic AMR
2813,2025-02-01 01:14:28,0.0,46.6,43.3,No Reading,On,1,-0.584773340793886,423.98920994104344,0.061,0.8312761532402714,3.937,-0.7631034027918584,0.524,191.054,426.741,1.007,2.82,1.3957,423.5889,1.9276,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.6,N2,Setpoint,101.3,N2,Setpoint,101.0,98.0,Air,Air,217.1,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,119.06666666666666,1.9844444444444445,3.6000000000000014,1.3957,117.39999999999998,88.22,01-31-25 Realistic AMR
2814,2025-02-01 01:14:38,0.0,46.7,43.3,No Reading,On,1,-0.6251301031096563,424.00025483984103,0.134,0.825470956043956,3.534,-0.7652134136076689,0.492,191.054,425.265,1.007,2.822,1.3956,424.8182,1.9278,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,101.7,Air,Air,217.0,Setpoint,19.0,Setpoint,18.9,19.0,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,119.23333333333335,1.9872222222222224,3.700000000000003,1.3956,117.39999999999998,88.22,01-31-25 Realistic AMR
2815,2025-02-01 01:14:48,0.0,46.6,43.3,No Reading,On,1,-0.6474051008959876,424.08415962937283,0.086,0.8186433972730814,3.667,-0.7656959344760421,0.57,191.054,424.499,1.007,2.824,1.3947,423.5304,1.9252,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,101.3,N2,Setpoint,101.0,98.3,Air,Air,217.0,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.5,119.39999999999998,1.9899999999999995,3.6000000000000014,1.3947,117.39999999999998,88.22,01-31-25 Realistic AMR
2816,2025-02-01 01:14:58,0.0,46.5,43.3,No Reading,On,1,-0.6302881537741735,424.2804269179663,-0.052,0.8082382097629445,4.706,-0.7696328535558328,0.65,191.054,426.815,1.007,2.826,1.3951,424.7749,1.9242,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.5,N2,Setpoint,101.3,N2,Setpoint,101.0,101.7,Air,Air,217.0,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.49,119.56666666666666,1.9927777777777778,3.5,1.3951,117.39999999999998,88.22,01-31-25 Realistic AMR
2817,2025-02-01 01:15:08,0.0,46.6,43.2,No Reading,On,1,-0.6753365006238303,424.13385954429197,-0.052,0.8165140987211478,4.706,-0.7704945191827823,0.65,191.054,426.815,1.007,2.826,1.3953,424.2071,1.9236,N2,Setpoint,38.0,N2,Setpoint,38.0,38.0,Ar,Setpoint,1.7,Ar,Setpoint,1.7,1.7,O2,Setpoint,40.0,O2,Setpoint,40.0,40.0,0.37,Closed,0.0,0.4,Closed,0.0,5.8,N2,Setpoint,101.3,N2,Setpoint,101.0,99.0,Air,Air,216.9,Setpoint,19.0,Setpoint,18.9,18.9,0,Picarro,No Reading,10 ppm,10 ppm,No Bubbler,No Bubbler,41.48,119.73333333333335,1.9955555555555557,3.6000000000000014,1.3953,117.39999999999998,88.22,01-31-25 Realistic AMR
